Column1,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,class
1690,0.940769165,0.721276857,0.510775766,0.559537074,0.995042213,0.982505781,0.867193051,0.468787856,0.438043658,0.349200121,0.865677009,0.814568619,0.302751545,0.315224532,0.110175823,0.291721398,0.539171336,0.858368677,0.492399601,0.649747739,1
1691,0.602044189,0.098566876,0.584677711,0.426722869,0.541362021,0.690603415,0.421869139,0.380259248,0.074235641,0.81193983,0.725345577,0.981669507,0.429316346,0.026604687,0.704348252,0.964554962,0.440114925,0.821412904,0.163388317,0.000340195,1
1692,0.678604697,0.22751865,0.201590626,0.927876714,0.680600852,0.21315172,0.373305215,0.764287397,0.858790145,0.589544371,0.756258408,0.268125689,0.336423269,0.590123174,0.241245686,0.429215968,0.326489233,0.892845581,0.043690745,0.204094952,0
1693,0.102914296,0.716081709,0.743730186,0.52992675,0.646154737,0.018006821,0.967312219,0.650800667,0.093983907,0.077150924,0.984525866,0.269074915,0.341051293,0.866619274,0.546046084,0.342789587,0.546355946,0.507615567,0.6696713,0.786893669,1
1694,0.269230573,0.670643029,0.004000385,0.582645063,0.639624336,0.361029263,0.517748275,0.812743514,0.656536359,0.717680378,0.493981239,0.124949888,0.819852095,0.880769403,0.074064268,0.295060615,0.917047238,0.839200707,0.125799653,0.125535969,0
1695,0.618273994,0.900949339,0.484397009,0.586964716,0.909789464,0.662782525,0.519610263,0.905335558,0.932817647,0.68389516,0.688345059,0.658723265,0.440517257,0.127002985,0.659748283,0.327007413,0.753524055,0.129175933,0.964891375,0.398065035,0
1696,0.968110902,0.103503049,0.218581425,0.879351523,0.848449697,0.969592298,0.818172975,0.64366257,0.644026946,0.375233367,0.586314423,0.209487118,0.981297686,0.282011316,0.425513109,0.037362397,0.550516551,0.71949441,0.952334499,0.684259828,0
1697,0.276235946,0.914785754,0.227820335,0.808230237,0.312700177,0.965993074,0.541299769,0.309175523,0.456768069,0.886321051,0.989430369,0.876273876,0.105455567,0.258539516,0.084566713,0.651051362,0.98561674,0.68940061,0.858295296,0.937320628,0
1698,0.479112316,0.166098854,0.610444364,0.607685923,0.101131999,0.199315491,0.374646237,0.059306969,0.143522693,0.484885028,0.940983978,0.941179543,0.282912496,0.761540429,0.182243697,0.073892749,0.437052995,0.350772979,0.402098236,0.303814813,1
1699,0.468192693,0.353598814,0.959501576,0.799860406,0.548515776,0.687170917,0.856326555,0.602409252,0.815970058,0.52953555,0.092506172,0.937653131,0.208566586,0.66749818,0.320304481,0.415013121,0.787885889,0.560016114,0.845580159,0.923511336,0
1700,0.611229557,0.251880485,0.567130577,0.065466265,0.443451941,0.221310684,0.221165855,0.424167737,0.033533588,0.079500418,0.468604284,0.466506619,0.380636972,0.775703564,0.150939826,0.069370853,0.816943666,0.168830953,0.316480245,0.003864906,1
1701,0.852617177,0.064050624,0.710979997,0.708973036,0.653009485,0.288712214,0.983535906,0.945124744,0.069656699,0.589933586,0.706152675,0.231367197,0.459877007,0.901565459,0.5568918,0.419168171,0.165918821,0.120206804,0.62852676,0.339031638,1
1702,0.128966735,0.515313539,0.75150953,0.774845659,0.865015295,0.399758714,0.830837136,0.817559834,0.524828322,0.990940493,0.403860539,0.589977857,0.525205829,0.483628356,0.866715351,0.06197396,0.138105358,0.837266381,0.283816412,0.272136011,1
1703,0.293116083,0.94552693,0.410029162,0.611817429,0.701271586,0.043479342,0.887689958,0.668372474,0.069349738,0.873911577,0.678187961,0.334571096,0.973734586,0.582566467,0.359706837,0.750132411,0.243006007,0.582891031,0.218097507,0.838385603,1
1704,0.698842371,0.965227052,0.108972981,0.325922132,0.00356357,0.272783147,0.599661766,0.805231576,0.640800093,0.833550873,0.579324931,0.489733897,0.827135963,0.989101134,0.891205709,0.000751045,0.191598897,0.061162512,0.314793773,0.909940066,0
1705,0.87639608,0.008496017,0.057547771,0.544925254,0.562590562,0.234317874,0.691749113,0.87655407,0.826388683,0.978046963,0.784072195,0.906329234,0.105646701,0.119388164,0.473195302,0.011882479,0.359366519,0.765991738,0.914795331,0.788214387,0
1706,0.270130153,0.728422953,0.76005821,0.951039684,0.642174281,0.60310316,0.424741401,0.582048075,0.128657719,0.563543842,0.083732248,0.243606489,0.76927438,0.182258504,0.205963864,0.528659605,0.601704148,0.463303313,0.16977375,0.890741708,1
1707,0.610669769,0.433897035,0.41822979,0.307181155,0.367470624,0.008474119,0.017583703,0.808785045,0.807353924,0.746227131,0.053276072,0.743907975,0.014935548,0.528387772,0.216588748,0.633830184,0.256644208,0.683729256,0.775396068,0.266423327,0
1708,0.395568378,0.063742925,0.525653464,0.03422746,0.061660423,0.120445526,0.251262356,0.403492637,0.973454295,0.53130569,0.842397758,0.012948452,0.16928218,0.99645063,0.810775603,0.496686171,0.755158079,0.327361348,0.389564437,0.43611325,0
1709,0.73085396,0.031110876,0.376303708,0.130095846,0.302937802,0.888715247,0.117279934,0.464494166,0.268565345,0.130423588,0.695344275,0.311168697,0.338207513,0.972430364,0.82969789,0.434807483,0.637019442,0.829225992,0.278499173,0.758157885,0
1710,0.804179452,0.955490611,0.670647925,0.11365179,0.140856164,0.211662732,0.45027421,0.32801601,0.283815611,0.805890631,0.530143737,0.826999878,0.056628518,0.825728248,0.66690221,0.954181134,0.442364375,0.242751685,0.367293719,0.181536855,1
1711,0.268116278,0.375087639,0.33407028,0.359579869,0.802343636,0.345980866,0.023779969,0.824922686,0.966700089,0.606637047,0.581553706,0.068891084,0.119227375,0.644194014,0.319840231,0.350163117,0.441927678,0.395128062,0.581258541,0.328408574,0
1712,0.252723186,0.704722526,0.880652334,0.427969296,0.142844841,0.601819612,0.440876077,0.243729291,0.194836044,0.07554912,0.985730013,0.235296949,0.059476298,0.602728063,0.161070188,0.62498489,0.786443581,0.142393074,0.713644334,0.666364509,1
1713,0.383867641,0.522737242,0.945640966,0.538908966,0.686093235,0.745631523,0.89201548,0.705400999,0.575291335,0.717103151,0.434399239,0.007670547,0.187046757,0.697733394,0.207087695,0.910439973,0.383245174,0.538805048,0.717293613,0.586206333,1
1714,0.985533183,0.442446373,0.312614378,0.213694786,0.584524707,0.047626569,0.096709687,0.200135691,0.770225791,0.843021561,0.991356088,0.596570392,0.495171621,0.925115342,0.979699759,0.896987185,0.780831084,0.902098481,0.292269081,0.54835218,0
1715,0.187437938,0.149546716,0.383320177,0.463276927,0.771670315,0.105595462,0.8234113,0.981759647,0.072630361,0.040282205,0.21868284,0.639232781,0.307375361,0.790475393,0.671374258,0.158678785,0.109930533,0.906131312,0.030379062,0.99227019,1
1716,0.003996036,0.207263171,0.250954728,0.038010215,0.158676973,0.736629206,0.579474619,0.207332007,0.950088046,0.402311718,0.03557156,0.491654219,0.899820912,0.30631096,0.306912213,0.624745091,0.24509184,0.44250888,0.185137052,0.490925247,0
1717,0.448416828,0.125271386,0.58366153,0.885203916,0.905007069,0.837876538,0.833374655,0.766962747,0.929220343,0.86412211,0.554435209,0.429471462,0.510270129,0.949405938,0.159298245,0.735829729,0.464986529,0.499721094,0.877745142,0.416865228,0
1718,0.214050504,0.552509743,0.259125253,0.292427554,0.231087186,0.884730506,0.16963845,0.835206187,0.109592345,0.559143729,0.492216974,0.387189301,0.097793718,0.833732228,0.397589396,0.082383118,0.509974845,0.151500189,0.51123313,0.619633621,1
1719,0.988865875,0.339116365,0.553965224,0.550474049,0.097942696,0.530182118,0.687986222,0.409220145,0.803740274,0.756143328,0.882824678,0.981319375,0.992428249,0.824476143,0.12734546,0.763056259,0.322072404,0.809431847,0.196647421,0.462480263,0
1720,0.580625783,0.70557728,0.791297101,0.169202588,0.843238319,0.051213302,0.987262943,0.988074769,0.578898179,0.931591048,0.278684047,0.888095153,0.243894879,0.532692089,0.601417535,0.145984805,0.868315922,0.040675608,0.750848712,0.618640398,1
1721,0.334540345,0.819690614,0.148849403,0.899314336,0.779327632,0.865163649,0.599179855,0.067810484,0.698296436,0.370957707,0.603230347,0.48071481,0.689061657,0.362154731,0.914061446,0.811529856,0.209027306,0.378815381,0.447437409,0.233762324,0
1722,0.66097334,0.99866437,0.637778893,0.784785227,0.247890765,0.095291331,0.946017833,0.116911247,0.32140212,0.321930441,0.72462986,0.345820218,0.717176386,0.029181906,0.629460425,0.321371225,0.778344513,0.400921526,0.455605141,0.659252609,1
1723,0.274085852,0.786048526,0.445827289,0.822617836,0.957199148,0.263412228,0.171442436,0.837201755,0.689574131,0.82166386,0.70203793,0.415872742,0.76017566,0.834285114,0.743231033,0.806473457,0.549733785,0.512416459,0.09293839,0.143833255,0
1724,0.278759778,0.110055255,0.043563426,0.813964625,0.757442641,0.005691738,0.612216265,0.842337186,0.084606806,0.232527342,0.156676446,0.021437854,0.4606323,0.795955299,0.373853846,0.077975348,0.43525123,0.702523592,0.392614133,0.25922168,0
1725,0.119637473,0.626036689,0.80697548,0.720250335,0.423309955,0.153302056,0.580389099,0.289517752,0.275541386,0.65980176,0.536100319,0.820177107,0.269279621,0.083813731,0.289538733,0.152918915,0.521471581,0.90765697,0.487157812,0.242980571,1
1726,0.507442587,0.449948588,0.157386562,0.797129866,0.784010293,0.723862862,0.580806151,0.203595995,0.436197704,0.579159207,0.442546825,0.45219304,0.462068034,0.259773279,0.687818916,0.705051521,0.043986526,0.086009818,0.263802739,0.803356135,1
1727,0.85623944,0.293729115,0.329108489,0.877851732,0.632530336,0.296704355,0.890700608,0.09744448,0.757749953,0.450671759,0.592657172,0.432058225,0.709151441,0.42426228,0.576742317,0.711189036,0.242698533,0.315212194,0.63190901,0.642716439,0
1728,0.588597299,0.48264777,0.093495409,0.929931352,0.96207307,0.074598132,0.883022457,0.553240534,0.400562748,0.415457563,0.418205775,0.226613108,0.217888308,0.538429681,0.611112355,0.769335331,0.679141363,0.49676951,0.520429028,0.309452368,0
1729,0.697023102,0.191559125,0.466374018,0.888394798,0.02109078,0.481109451,0.209446036,0.71773726,0.939472342,0.982238032,0.716611383,0.705385748,0.855139892,0.738430237,0.648277423,0.198395185,0.282130752,0.170836877,0.442415056,0.197529315,0
1730,0.980922507,0.267695322,0.454282129,0.952764196,0.920605125,0.24201661,0.084785952,0.494736811,0.334475633,0.608964822,0.498654955,0.397096212,0.353049515,0.264662428,0.368673432,0.578255169,0.284823864,0.458852535,0.108712468,0.575115037,1
1731,0.465687807,0.325694512,0.084475366,0.03701131,0.443992485,0.745589906,0.012285111,0.085920275,0.582575577,0.2438649,0.819973402,0.899954705,0.067114271,0.065984918,0.102464975,0.174501862,0.68312338,0.874790528,0.296172762,0.037289972,0
1732,0.373911849,0.296019273,0.018068678,0.740424751,0.428698617,0.814066513,0.60152037,0.544158872,0.762942485,0.78895561,0.029297909,0.755980882,0.324608756,0.644682246,0.899044484,0.686387743,0.806334059,0.708285287,0.416965061,0.057375839,0
1733,0.277159621,0.493142649,0.997873633,0.414173431,0.872357917,0.036986411,0.014413293,0.479703138,0.216418905,0.50184604,0.725996629,0.733699895,0.421016791,0.806055395,0.682555958,0.289949423,0.740834892,0.207873089,0.531312429,0.114177805,1
1734,0.668494255,0.114534665,0.40864557,0.32268156,0.741679708,0.059955644,0.261409362,0.880281952,0.105959862,0.263079006,0.717407818,0.971568918,0.599780167,0.06127382,0.724733869,0.221029828,0.568498131,0.258477986,0.005058639,0.312954332,0
1735,0.866102988,0.525122264,0.03467615,0.035445022,0.761494764,0.507812116,0.207043453,0.017477622,0.61122584,0.182634881,0.423510697,0.798825948,0.873330784,0.863347151,0.404969807,0.621474752,0.403161689,0.819689588,0.902221041,0.931133338,0
1736,0.747258199,0.614205781,0.581297526,0.757356944,0.370209682,0.769802338,0.970507273,0.433099687,0.748767736,0.715228352,0.519761383,0.822057493,0.918314725,0.536652718,0.048102063,0.709511116,0.361784641,0.563483551,0.608708189,0.466503106,1
1737,0.776169801,0.527919976,0.209494817,0.592038429,0.989546761,0.503337677,0.196848738,0.287935975,0.710776186,0.516391368,0.827253012,0.719103114,0.244222031,0.66305985,0.665743034,0.815355857,0.225406985,0.288602957,0.471965639,0.034903572,0
1738,0.344899972,0.22868192,0.221827857,5.56176E-05,0.379936865,0.550134697,0.193965858,0.765973486,0.587446962,0.537781958,0.285032658,0.191907186,0.738690677,0.782597561,0.186944119,0.81493432,0.251211611,0.018938882,0.528418003,0.665372217,0
1739,0.94862483,0.357849785,0.76078966,0.897180142,0.328359945,0.509298059,0.214844737,0.725035717,0.360620484,0.817208881,0.306177512,0.303780097,0.230944692,0.451390223,0.936198635,0.981013353,0.376644308,0.203920261,0.307985109,0.602315378,1
1740,0.090933517,0.935516931,0.631205105,0.464471486,0.340464838,0.784844577,0.908911168,0.143774601,0.564356693,0.264349235,0.234536646,0.141992657,0.572221638,0.439682617,0.256390466,0.960759181,0.642858768,0.809607859,0.472201777,0.417135739,1
1741,0.900003088,0.729196889,0.860248321,0.700659064,0.101142702,0.378869963,0.059939995,0.753788335,0.378784221,0.286329568,0.429329145,0.949296113,0.994916691,0.194133922,0.929267134,0.410518148,0.008579377,0.250877828,0.91796054,0.421108847,1
1742,0.030416174,0.687998977,0.063402128,0.019001148,0.277962073,0.745608694,0.523737009,0.211427814,0.382280323,0.090618053,0.272990778,0.659724059,0.451518515,0.634336628,0.856318353,0.329946721,0.332799471,0.59344789,0.481127518,0.031097679,0
1743,0.491809594,0.691837134,0.336429731,0.735952937,0.910980092,0.155795739,0.235794121,0.316501607,0.934023254,0.642805522,0.248854135,0.474497107,0.716146864,0.909653221,0.383828429,0.509062391,0.565615249,0.460229154,0.539020225,0.539629094,0
1744,0.790456203,0.633425172,0.783748504,0.680101573,0.258371817,0.286080225,0.666513053,0.292686855,0.957890789,0.118585502,0.119611696,0.69960993,0.136996354,0.199577807,0.018894746,0.345767265,0.490746133,0.570428261,0.779364962,0.171564633,1
1745,0.029341342,0.054013309,0.696364084,0.078228349,0.358769798,0.820858541,0.702087671,0.535730992,0.753823857,0.124117029,0.414557447,0.487065659,0.812441126,0.835837853,0.966209199,0.28755973,0.176515353,0.515695044,0.000257595,0.836159446,0
1746,0.642925832,0.286423873,0.635477666,0.032669577,0.218929036,0.224266086,0.13610936,0.404809601,0.028722709,0.991833384,0.973252508,0.387103474,0.221780178,0.800004832,0.007283057,0.111560661,0.547812378,0.784658364,0.198058106,0.965384415,1
1747,0.027030385,0.155633349,0.75959751,0.247200937,0.735347191,0.825528058,0.21871342,0.204846109,0.750360148,0.003933561,0.603261377,0.923216997,0.08739769,0.939623718,0.742645269,0.985352952,0.167030132,0.918293818,0.703477769,0.416542536,0
1748,0.748296135,0.57082481,0.60684165,0.689175831,0.998321858,0.701524772,0.858546598,0.529708239,0.820205239,0.880552218,0.399858629,0.032061954,0.818614484,0.593569572,0.148158279,0.165873566,0.905738271,0.63260398,0.600009088,0.976965527,0
1749,0.605167566,0.578273515,0.290028702,0.054304485,0.081248642,0.04826429,0.000798056,0.392196531,0.181642219,0.177445999,0.060388589,0.08887309,0.748485685,0.568583791,0.940050933,0.168330834,0.362569037,0.664581283,0.686042657,0.969907132,1
1750,0.020538027,0.574630111,0.714696499,0.046490367,0.556300437,0.348794236,0.207621985,0.898656626,0.739523743,0.803201084,0.198482111,0.024247362,0.538653244,0.048404319,0.990933384,0.520942945,0.695589189,0.543513396,0.410034465,0.437790425,0
1751,0.50835235,0.14471638,0.319309258,0.789919079,0.181487168,0.419055989,0.756725762,0.222598289,0.952669686,0.917768573,0.219704139,0.562373227,0.98308296,0.863743559,0.603468229,0.594515323,0.160719666,0.189978771,0.872008458,0.34604632,0
1752,0.141660268,0.389914167,0.432871478,0.648056685,0.498179966,0.603279993,0.216814628,0.643848905,0.355637047,0.40561325,0.028704893,0.787435797,0.161821224,0.559734425,0.392207767,0.828564981,0.637843472,0.438176832,0.996549388,0.316521138,0
1753,0.829045608,0.607365956,0.08052401,0.535786835,0.179387177,0.593899865,0.003044049,0.038654284,0.649133561,0.971970981,0.148474968,0.126034909,0.548220415,0.624634248,0.002986089,0.847215773,0.706727341,0.191709893,0.77896159,0.055188658,0
1754,0.631087087,0.689989321,0.267309058,0.730921319,0.390303744,0.729834023,0.355722947,0.190225156,0.402703969,0.084914508,0.867190836,0.937887587,0.128478714,0.19146346,0.403983691,0.99411129,0.300848005,0.974905426,0.035148016,0.05509541,1
1755,0.732462819,0.917805133,0.845908562,0.506682383,0.228345108,0.499741722,0.344121509,0.083708097,0.511227533,0.115446786,0.249584714,0.812114328,0.354065592,0.257168133,0.003107474,0.951348154,0.039665323,0.51761064,0.72531019,0.936728519,1
1756,0.986377991,0.304281239,0.052962335,0.31415542,0.320584586,0.082213772,0.424528401,0.454241428,0.955965355,0.723683463,0.270366478,0.410452197,0.801493588,0.755768378,0.789004618,0.013490774,0.414892984,0.011569951,0.143241835,0.897397452,0
1757,0.512914741,0.780285628,0.266542038,0.040232437,0.358175348,0.49373836,0.177998187,0.578010715,0.210796017,0.587135698,0.060383657,0.796809601,0.904098217,0.579387138,0.415365802,0.338128984,0.894869312,0.738572131,0.240407742,0.054733324,1
1758,0.485063241,0.774405592,0.531126593,0.325981814,0.833139671,0.289533729,0.893265928,0.341071796,0.207941457,0.594750541,0.506105049,0.36211257,0.162994247,0.193668831,0.062093333,0.831525814,0.366663872,0.239788077,0.316166508,0.018365505,1
1759,0.709667301,0.86880332,0.585755093,0.576919854,0.175990085,0.822520912,0.408794758,0.91228093,0.70753019,0.681463649,0.147961035,0.665067362,0.073036332,0.771711291,0.602451279,0.096086725,0.819028058,0.929793731,0.898720248,0.292030802,0
1760,0.245067409,0.457459972,0.339840373,0.650907199,0.661518057,0.75135164,0.637192554,0.715204975,0.610078921,0.231250699,0.525671411,0.154596622,0.436012953,0.469258224,0.499280216,0.904444447,0.936681851,0.279470019,0.42510318,0.147259293,0
1761,0.955362319,0.876328485,0.786342186,0.817524199,0.963381158,0.685934869,0.371142044,0.244581447,0.599495703,0.153527002,0.1446994,0.506579139,0.371323518,0.38252472,0.595558951,0.074499065,0.351176072,0.8268813,0.849986784,0.457275206,1
